;"Abrantes";"Beja";"Braganca";"Castelo Branco";"Coimbra";"Elvas";"Evora";"Faro";"Fratel (estacao submersa)";"Funchal";"Junqueira";"Juromenha (estacao submersa)";"Lisboa";"Meimoa";"Penhas Douradas";"Pocinho (estacao submersa)";"Ponta Delgada";"Portalegre";"Porto";"Sines"
"21/11/2023 04:00";40.9;25.5;23.3;73.4;73.4;84.5;44.3;29.1;7.8;41.2;;36.7;57.3;78.0;128.0;24.4;79.9;92.0;116.0;38.6
"21/11/2023 05:00";41.1;26.2;23.7;73.1;71.0;83.8;44.6;28.4;7.7;41.4;;36.7;56.4;78.4;130.0;24.5;79.9;93.5;116.0;38.6
"21/11/2023 06:00";42.2;27.3;23.8;73.0;70.0;82.7;44.3;27.5;7.7;41.2;;36.8;56.8;78.4;130.0;24.6;78.8;92.7;116.0;38.3
"21/11/2023 07:00";40.1;27.4;24.2;72.8;70.6;81.8;45.1;28.1;7.7;41.5;;36.8;56.5;79.1;130.0;24.4;83.2;92.8;116.0;39.0
"21/11/2023 08:00";38.1;26.9;24.5;71.9;72.4;81.8;43.2;28.3;7.7;41.2;;36.6;57.0;77.8;131.0;24.3;82.0;92.3;116.0;39.6
"21/11/2023 09:00";36.6;27.2;25.2;72.6;70.9;81.7;42.2;27.9;7.8;40.9;;36.7;56.9;77.2;129.0;24.3;78.8;91.3;116.0;39.9
"21/11/2023 10:00";35.6;27.5;24.1;72.4;71.0;81.4;41.8;28.5;7.7;41.2;76.6;36.8;57.5;75.9;130.0;24.1;77.4;91.5;116.0;40.0
"21/11/2023 11:00";34.6;26.9;23.2;71.7;70.1;82.1;42.4;28.8;7.6;40.9;67.6;36.7;57.9;75.2;130.0;24.1;78.3;91.7;116.0;41.0
"21/11/2023 12:00";34.9;25.4;22.4;70.9;69.6;81.5;42.0;28.0;7.7;40.9;68.1;36.8;57.0;75.1;130.0;24.3;79.0;91.9;116.0;41.2
"21/11/2023 13:00";34.3;24.5;21.7;71.2;67.6;81.4;40.7;28.5;7.7;40.9;68.1;36.7;56.7;75.5;130.0;23.7;79.9;91.1;116.0;40.8
"21/11/2023 14:00";34.6;24.7;21.4;71.8;66.4;80.1;39.8;28.6;7.8;41.1;67.6;36.6;56.5;76.6;131.0;23.5;79.7;90.8;115.0;41.4
"21/11/2023 15:00";34.5;24.1;21.4;71.6;66.8;80.0;39.3;28.6;7.7;41.0;67.0;36.7;56.2;76.1;132.0;23.7;79.5;90.3;116.0;40.4
"21/11/2023 16:00";35.8;23.3;21.7;72.2;66.1;79.6;38.7;29.4;7.7;41.6;67.6;36.7;56.7;75.9;131.0;23.7;78.9;91.3;115.0;40.1
"21/11/2023 17:00";35.9;23.0;21.4;71.9;65.3;79.4;38.4;29.7;7.8;41.6;66.7;36.6;56.8;76.1;132.0;23.7;78.2;91.2;116.0;39.5
"21/11/2023 18:00";36.1;22.7;21.6;71.9;64.6;80.0;38.5;29.8;7.7;40.9;66.6;36.6;56.7;76.2;131.0;23.8;78.0;91.5;115.0;39.0
"21/11/2023 19:00";35.1;22.8;21.2;72.1;64.8;80.8;39.9;28.5;7.7;41.7;66.7;36.7;57.6;76.2;131.0;23.7;78.4;91.8;115.0;38.6
"21/11/2023 20:00";34.1;23.2;21.4;71.9;64.5;80.7;39.9;27.4;7.7;41.2;66.8;36.7;57.1;76.1;131.0;23.6;77.8;91.8;115.0;38.6
"21/11/2023 21:00";34.0;23.6;21.4;72.3;66.0;80.3;39.7;27.6;7.7;41.7;67.1;36.6;57.5;76.0;131.0;23.8;78.4;91.7;115.0;39.2
"21/11/2023 22:00";33.6;23.1;21.5;72.3;66.3;80.3;39.7;27.1;7.6;40.9;67.0;36.7;57.9;77.7;130.0;23.7;78.3;90.8;115.0;38.6
"21/11/2023 23:00";33.6;24.0;21.4;72.5;67.5;79.9;39.9;26.8;7.6;41.7;67.4;36.8;57.7;77.3;131.0;23.6;77.9;90.7;115.0;39.2
"22/11/2023 00:00";34.1;23.5;21.5;72.0;67.4;80.6;39.8;26.9;7.7;41.3;68.5;36.8;57.6;75.8;130.0;23.7;80.1;91.0;117.0;39.6
"22/11/2023 01:00";33.6;23.6;22.1;71.7;68.1;80.7;39.6;26.7;7.7;40.8;68.7;36.7;57.3;75.7;130.0;23.9;79.6;90.6;117.0;39.8
"22/11/2023 02:00";33.4;22.9;22.2;71.1;67.4;80.7;39.8;26.4;7.7;41.1;69.5;36.7;57.0;75.5;131.0;23.7;77.7;90.6;117.0;39.3
"22/11/2023 03:00";33.6;23.0;22.3;70.6;68.0;80.8;39.5;26.2;7.7;41.5;72.7;36.6;57.1;74.6;131.0;23.6;77.6;90.0;119.0;39.4
"22/11/2023 04:00";33.3;22.7;22.8;71.1;67.8;81.1;39.0;27.1;7.7;41.4;75.1;36.7;57.0;75.2;130.0;23.6;78.5;89.9;119.0;39.3
"22/11/2023 05:00";32.5;22.4;22.5;71.1;68.7;80.2;39.1;26.7;7.7;41.1;73.5;36.7;57.3;74.8;131.0;23.6;78.8;90.5;118.0;39.5
"22/11/2023 06:00";32.8;22.4;22.9;71.5;68.2;80.6;38.9;26.7;7.7;41.4;73.4;36.6;57.9;75.1;130.0;23.9;82.9;90.3;120.0;38.8
"22/11/2023 07:00";32.4;22.6;23.5;72.0;67.6;80.0;38.6;26.6;7.7;41.4;76.0;36.7;58.2;75.9;130.0;23.9;88.1;90.4;119.0;38.8
"22/11/2023 08:00";32.8;22.4;23.8;71.5;68.0;80.2;38.8;26.6;7.7;41.5;74.8;36.9;58.0;76.5;131.0;23.8;86.5;90.5;120.0;38.5
"22/11/2023 09:00";33.5;22.2;23.9;71.4;67.5;80.4;38.7;25.8;7.7;42.1;76.2;36.8;57.8;76.1;131.0;23.8;85.9;91.1;120.0;39.0
"22/11/2023 10:00";34.1;22.1;24.0;71.4;68.6;80.3;38.2;25.2;7.6;41.9;74.3;36.7;57.4;76.0;131.0;23.5;85.1;90.7;118.0;39.0
"22/11/2023 11:00";31.8;22.0;24.2;72.0;68.1;80.3;37.7;26.3;7.6;40.8;71.9;36.6;58.0;74.4;131.0;23.5;82.3;90.9;120.0;38.2
"22/11/2023 12:00";32.0;22.1;23.4;71.2;66.9;80.3;38.3;25.9;7.7;41.2;70.2;36.6;58.0;74.1;131.0;23.4;78.8;90.7;119.0;38.4
"22/11/2023 13:00";32.3;22.3;21.7;70.4;65.1;80.5;38.4;26.0;7.7;41.2;69.6;36.7;57.1;74.1;131.0;23.5;79.0;90.4;119.0;39.1
"22/11/2023 14:00";32.3;21.6;21.2;70.4;64.7;79.9;38.5;27.0;7.7;40.6;69.1;36.7;57.1;74.0;132.0;23.4;79.5;90.3;119.0;38.9
"22/11/2023 15:00";31.7;21.7;21.4;70.1;63.7;80.0;37.7;25.8;7.7;40.8;68.2;36.8;57.3;74.1;133.0;23.4;78.0;89.9;120.0;38.9
"22/11/2023 16:00";32.4;21.4;21.3;70.2;65.2;79.8;38.0;25.5;7.8;40.5;68.5;36.7;57.4;73.9;131.0;23.5;77.1;90.2;119.0;38.8
"22/11/2023 17:00";31.5;21.1;21.6;70.4;64.6;80.0;37.9;26.6;7.7;40.8;69.0;36.8;56.5;74.2;131.0;23.7;76.8;90.0;118.0;38.9
"22/11/2023 18:00";31.8;21.6;21.5;71.0;65.0;79.9;37.4;26.3;7.7;40.4;68.7;36.7;57.1;74.6;131.0;23.5;77.3;89.4;118.0;38.7
"22/11/2023 19:00";31.6;21.8;21.3;71.1;63.9;79.5;37.9;25.6;7.7;40.4;67.9;36.8;57.0;74.2;131.0;23.4;77.4;90.0;120.0;38.5
"22/11/2023 20:00";31.2;22.0;21.2;70.7;64.3;80.2;37.0;25.7;7.7;40.6;67.7;36.8;58.1;74.6;131.0;23.5;77.4;90.0;120.0;38.2
"22/11/2023 21:00";31.4;21.8;21.5;70.7;63.7;80.1;38.0;26.2;7.8;40.6;67.6;36.7;57.9;74.3;131.0;23.4;77.4;89.7;121.0;38.9
"22/11/2023 22:00";31.2;21.8;21.4;71.1;64.4;80.7;37.4;25.9;7.7;40.9;68.1;36.7;57.6;74.3;130.0;23.2;77.3;89.5;119.0;38.7
"22/11/2023 23:00";31.4;22.0;21.4;71.3;64.1;80.1;37.9;26.2;7.7;41.0;68.5;36.7;56.7;73.9;130.0;23.4;78.4;90.2;118.0;38.3
"23/11/2023 00:00";31.5;21.9;21.9;71.4;64.1;80.4;37.6;25.3;7.6;40.7;68.4;36.7;57.3;74.8;130.0;23.4;78.0;90.2;116.0;38.2
"23/11/2023 01:00";31.6;21.9;21.6;71.0;63.9;80.8;37.6;26.0;7.8;40.4;67.9;36.6;57.3;74.3;131.0;23.6;77.0;90.3;117.0;38.5
"23/11/2023 02:00";32.2;22.0;21.8;71.7;63.7;80.9;38.3;26.6;7.6;40.7;67.8;36.7;56.8;74.0;130.0;23.4;76.5;90.5;116.0;38.2
"23/11/2023 03:00";31.9;22.3;21.9;71.0;64.1;81.4;38.6;26.3;7.7;40.5;68.0;36.6;57.0;74.6;130.0;23.4;77.0;90.5;116.0;38.5
"23/11/2023 04:00";32.2;22.8;22.2;71.1;64.0;81.3;38.1;26.2;7.7;40.6;68.7;36.7;57.4;74.7;132.0;23.4;77.0;90.5;115.0;38.3
"23/11/2023 05:00";31.9;23.1;21.9;71.5;65.3;81.0;38.0;26.6;7.7;40.3;68.3;36.7;58.2;74.2;131.0;23.5;76.2;90.5;115.0;38.1
"23/11/2023 06:00";31.7;23.3;22.1;71.5;65.2;81.5;38.2;25.5;7.6;40.9;69.3;36.7;58.4;74.7;131.0;23.4;75.9;90.9;115.0;38.8
"23/11/2023 07:00";32.7;23.5;21.8;71.8;64.8;80.7;38.2;25.9;7.7;40.9;69.0;36.8;58.2;74.6;131.0;23.2;76.5;90.3;116.0;38.8
"23/11/2023 08:00";32.8;23.1;21.6;71.9;65.0;81.4;38.2;26.1;7.6;40.8;69.6;36.8;57.6;75.7;131.0;23.5;77.0;89.8;115.0;38.4
"23/11/2023 09:00";32.8;22.5;22.0;71.9;64.3;80.5;38.5;26.2;7.7;40.4;68.9;36.7;57.9;75.0;131.0;23.8;76.3;90.1;116.0;38.6
"23/11/2023 10:00";32.7;21.9;21.8;72.5;65.0;80.8;38.2;25.7;7.7;40.5;68.8;36.7;57.4;74.7;132.0;23.5;76.9;90.0;116.0;38.1
"23/11/2023 11:00";32.4;22.3;21.4;72.1;64.6;81.0;38.2;26.3;7.7;40.4;67.6;36.7;58.1;74.7;133.0;23.5;78.2;90.1;116.0;38.4
"23/11/2023 12:00";32.8;21.7;21.3;71.6;65.0;80.4;38.2;25.9;7.7;40.4;66.3;36.7;57.8;75.0;132.0;23.5;80.0;90.6;116.0;38.7
"23/11/2023 13:00";32.9;21.7;21.2;70.8;65.9;80.0;38.0;25.5;7.7;40.4;67.0;36.7;58.0;75.3;133.0;23.2;78.9;90.4;117.0;38.9
"23/11/2023 14:00";32.9;22.0;21.2;70.8;65.8;79.7;38.0;26.1;7.7;40.4;67.2;36.8;57.4;75.1;133.0;23.7;82.2;91.5;117.0;38.9
"23/11/2023 15:00";32.4;21.6;20.8;71.2;64.3;80.3;38.1;26.1;7.7;40.5;66.8;36.8;57.4;74.9;131.0;23.5;83.7;91.4;118.0;38.8
"23/11/2023 16:00";32.0;21.7;21.4;71.1;65.0;80.4;38.0;25.8;7.6;40.9;67.1;36.8;57.2;75.3;132.0;23.2;81.7;91.5;118.0;38.4
"23/11/2023 17:00";32.0;21.6;21.7;71.4;64.9;79.6;37.7;26.1;7.7;41.0;67.1;36.7;57.5;75.5;132.0;23.4;79.1;91.4;118.0;38.6
"23/11/2023 18:00";31.7;21.9;21.7;71.5;65.0;80.3;37.8;25.7;7.7;41.1;67.8;36.7;57.8;76.2;132.0;23.4;78.1;91.2;117.0;38.7
"23/11/2023 19:00";31.9;21.8;21.8;71.6;65.7;80.1;37.7;25.4;7.7;40.6;68.2;36.6;57.4;74.7;132.0;23.8;78.2;91.7;117.0;38.5
"23/11/2023 20:00";32.2;22.1;21.9;72.7;66.0;80.6;38.2;25.9;7.7;40.5;69.2;36.9;57.4;74.4;132.0;23.9;77.3;91.3;118.0;38.8
"23/11/2023 21:00";32.3;22.1;21.8;73.0;66.5;81.2;38.2;26.5;7.7;41.0;70.9;36.8;57.3;75.0;132.0;23.8;78.2;91.1;119.0;38.8
"23/11/2023 22:00";33.0;22.1;22.2;72.8;65.9;81.9;37.9;25.5;7.7;41.3;72.6;36.6;58.0;75.5;131.0;23.7;77.8;90.4;119.0;38.6
"23/11/2023 23:00";33.4;21.9;22.1;72.5;66.3;81.3;38.0;25.8;7.7;40.8;72.0;36.7;57.5;76.7;131.0;23.8;78.6;90.7;119.0;38.7
"24/11/2023 00:00";33.6;21.8;22.2;73.1;66.8;80.9;38.1;26.2;7.7;40.8;73.9;36.7;57.4;76.5;132.0;23.7;77.9;90.7;122.0;38.6
"24/11/2023 01:00";33.5;22.4;22.0;72.7;66.4;81.2;38.2;25.6;7.7;40.8;75.5;36.7;57.7;77.1;131.0;23.7;78.3;91.1;122.0;38.4
"24/11/2023 02:00";33.2;22.2;22.6;71.8;67.4;82.5;38.5;26.0;7.7;40.8;76.7;36.7;57.6;78.8;131.0;23.9;78.6;90.5;123.0;38.6
"24/11/2023 03:00";34.6;22.5;23.4;71.7;67.2;81.2;38.5;25.6;7.7;41.1;73.8;36.7;58.2;79.4;131.0;23.8;78.6;89.8;124.0;38.6
"24/11/2023 04:00";35.3;23.7;23.0;73.9;68.4;81.8;38.9;25.9;7.7;41.2;73.5;36.8;57.7;80.5;130.0;23.8;77.9;90.5;123.0;38.7
"24/11/2023 05:00";37.1;23.9;23.2;73.9;68.5;82.9;39.0;26.4;7.6;40.8;78.5;36.6;58.3;82.1;131.0;23.9;78.7;90.9;123.0;38.9
"24/11/2023 06:00";37.5;22.5;23.0;74.1;70.5;83.7;38.9;26.4;7.7;40.7;81.1;36.8;58.4;81.6;130.0;23.8;78.2;90.7;121.0;39.1
"24/11/2023 07:00";38.3;22.2;23.2;73.9;70.3;82.4;39.0;26.2;7.8;41.0;77.8;36.8;59.4;79.9;131.0;23.9;78.3;90.6;120.0;39.0
"24/11/2023 08:00";38.6;22.1;24.1;74.5;70.1;83.2;39.3;26.0;7.8;40.3;78.5;36.9;59.5;80.7;130.0;24.0;78.1;90.6;119.0;38.8
"24/11/2023 09:00";37.9;22.5;23.5;74.1;68.9;83.5;38.4;25.2;7.7;40.6;79.6;36.8;59.1;80.1;131.0;23.9;77.8;91.2;119.0;38.6
"24/11/2023 10:00";39.1;21.9;23.5;73.6;68.5;84.4;38.6;25.9;7.7;40.6;76.8;36.9;59.3;80.0;133.0;23.7;78.3;91.1;117.0;39.1
"24/11/2023 11:00";38.5;21.5;23.2;74.4;69.7;82.9;38.6;26.6;7.8;41.1;72.8;36.8;59.3;81.1;134.0;23.4;79.4;91.3;118.0;39.0
"24/11/2023 12:00";37.9;21.9;22.6;74.2;70.2;82.5;38.1;25.9;7.8;40.6;70.2;36.7;59.7;81.0;133.0;23.7;80.4;91.8;118.0;39.1
"24/11/2023 13:00";38.0;21.9;22.4;73.6;69.9;82.9;38.0;26.2;7.6;40.3;70.1;36.9;58.8;81.0;133.0;23.6;81.4;92.1;119.0;38.6
"24/11/2023 14:00";36.3;21.7;21.8;73.0;69.0;81.8;38.2;26.3;7.7;40.7;69.7;36.7;57.6;79.0;134.0;23.6;80.9;92.8;120.0;38.7
"24/11/2023 15:00";34.4;21.9;21.7;72.9;66.7;81.6;38.4;26.0;7.7;40.9;69.0;36.8;57.5;79.7;133.0;23.7;80.9;93.1;122.0;38.9
"24/11/2023 16:00";33.1;21.8;21.7;73.8;66.3;81.3;38.7;26.0;7.6;40.4;70.1;36.6;58.3;80.0;134.0;23.8;80.3;93.9;123.0;38.6
"24/11/2023 17:00";32.8;22.0;21.7;74.2;65.7;81.6;38.8;26.3;7.7;40.6;71.8;36.8;57.5;79.2;133.0;23.7;79.5;93.2;122.0;38.8
"24/11/2023 18:00";33.4;22.0;22.3;74.3;66.1;82.0;38.9;26.1;7.7;40.4;72.4;36.8;57.9;80.4;131.0;23.9;78.5;93.2;123.0;38.8
"24/11/2023 19:00";34.0;22.3;22.5;73.4;66.6;82.4;39.1;26.6;7.7;40.6;74.1;37.0;58.0;79.3;131.0;23.7;79.3;93.8;124.0;38.8
"24/11/2023 20:00";34.7;22.7;23.3;74.1;67.8;83.2;39.7;26.7;7.7;40.9;72.8;36.8;57.4;78.7;131.0;23.5;79.1;93.2;123.0;39.3
"24/11/2023 21:00";35.9;22.9;22.6;74.9;67.4;83.4;40.0;26.3;7.7;41.0;75.7;36.8;57.7;77.6;131.0;23.7;78.9;93.8;123.0;39.0
"24/11/2023 22:00";36.4;23.2;23.6;75.7;67.5;83.2;40.1;26.6;7.6;40.3;76.3;37.0;58.7;77.0;131.0;23.2;78.6;93.6;123.0;39.1
"24/11/2023 23:00";37.1;22.8;23.9;75.1;67.9;83.5;40.4;26.3;7.8;40.4;78.5;36.7;57.8;77.3;130.0;23.7;78.4;93.6;124.0;39.4
"25/11/2023 00:00";36.3;22.6;23.5;74.7;68.4;83.3;40.0;26.7;7.8;40.1;80.5;36.8;58.1;76.3;132.0;23.5;78.3;93.3;126.0;39.0
"25/11/2023 01:00";37.5;22.7;24.0;74.3;69.1;83.8;40.8;27.1;7.7;40.6;80.5;36.8;58.5;76.2;131.0;23.5;78.1;94.5;127.0;39.6
"25/11/2023 02:00";38.3;22.7;23.7;75.1;68.7;84.4;40.7;27.5;7.8;40.5;79.9;36.9;58.7;76.4;132.0;23.7;78.9;94.0;126.0;39.3
"25/11/2023 03:00";39.5;22.7;23.1;75.7;70.1;84.8;40.8;27.4;7.7;40.7;83.5;36.9;58.6;77.6;131.0;23.5;78.1;92.3;128.0;39.6
"25/11/2023 04:00";40.3;22.9;23.3;75.3;69.8;85.0;41.1;27.4;7.7;40.7;85.3;36.8;58.3;77.7;131.0;23.6;78.4;93.1;130.0;39.7
"25/11/2023 05:00";40.4;23.4;23.6;74.6;70.3;86.0;41.1;27.5;7.7;40.3;87.9;37.0;58.5;78.7;131.0;23.5;78.0;92.8;130.0;39.5
"25/11/2023 06:00";40.5;23.3;23.7;74.4;69.5;85.7;41.2;26.9;7.7;40.7;85.9;36.9;58.6;80.7;131.0;23.4;78.2;93.7;132.0;39.3
"25/11/2023 07:00";41.5;23.5;23.4;75.5;71.1;84.7;41.1;27.5;7.8;40.5;88.8;36.9;59.0;81.0;131.0;23.6;78.3;93.2;132.0;39.4
"25/11/2023 08:00";40.7;24.2;23.6;77.0;73.8;86.5;41.0;27.0;7.8;40.4;92.2;37.0;58.3;77.6;131.0;23.5;78.4;92.0;133.0;39.4
"25/11/2023 09:00";40.7;23.7;24.1;78.2;75.7;87.5;40.8;27.4;7.7;40.4;92.0;36.9;58.1;76.5;132.0;23.5;78.3;93.6;134.0;39.8
"25/11/2023 10:00";41.2;24.3;24.8;78.7;77.5;87.2;41.0;27.1;7.7;40.8;85.5;36.8;60.0;78.0;133.0;23.5;78.7;94.4;129.0;40.5
"25/11/2023 11:00";39.4;24.2;23.7;76.7;76.5;87.0;40.7;27.5;7.6;40.5;81.3;36.8;60.8;78.7;134.0;23.6;79.2;98.0;125.0;40.4
"25/11/2023 12:00";37.6;23.8;23.3;77.4;75.7;85.7;40.6;26.9;7.7;40.5;80.0;36.8;59.0;79.6;134.0;23.4;79.3;97.3;126.0;40.8
"25/11/2023 13:00";36.5;23.8;22.7;77.6;75.2;84.9;40.5;26.8;7.6;40.9;79.5;36.8;58.5;80.4;133.0;23.2;79.2;97.0;127.0;39.6
"25/11/2023 14:00";36.6;23.1;22.1;77.0;72.0;83.9;40.1;27.0;7.7;40.4;80.0;36.9;58.6;80.4;133.0;23.5;79.4;95.8;127.0;39.7
"25/11/2023 15:00";36.1;23.5;22.5;76.1;70.6;83.7;40.6;27.5;7.7;40.4;79.9;36.8;58.9;81.3;133.0;23.6;79.6;95.7;127.0;39.8
"25/11/2023 16:00";35.8;24.9;22.9;75.1;70.3;84.3;40.2;27.8;7.6;40.6;79.2;36.8;57.0;85.2;134.0;23.5;79.5;96.2;122.0;39.9
"25/11/2023 17:00";34.6;24.6;22.8;75.2;69.1;84.3;40.5;27.9;7.7;39.6;79.9;36.6;56.7;88.1;135.0;23.8;79.1;96.3;120.0;39.6
"25/11/2023 18:00";34.9;23.9;23.1;74.8;68.1;85.1;40.7;27.6;7.8;40.6;79.1;36.9;56.4;87.1;133.0;24.6;79.3;95.3;120.0;39.0
"25/11/2023 19:00";35.3;24.1;23.7;75.2;68.9;85.0;41.3;27.9;7.7;40.5;79.1;36.8;56.7;86.0;133.0;23.9;78.9;95.2;120.0;38.9
"25/11/2023 20:00";36.3;24.1;24.0;74.8;69.4;84.7;41.8;28.9;7.8;40.1;;36.9;56.7;86.0;133.0;23.9;78.4;94.6;121.0;38.7
"25/11/2023 21:00";36.7;24.7;23.5;75.3;69.7;84.7;41.4;29.1;7.7;40.6;;36.8;57.4;84.1;133.0;23.5;77.8;94.0;122.0;39.0
"25/11/2023 22:00";36.4;25.2;23.3;75.1;70.1;84.9;42.1;29.1;7.7;40.4;;36.8;57.1;82.9;132.0;23.5;77.5;94.2;124.0;38.6
"25/11/2023 23:00";37.3;24.7;23.3;74.8;70.1;85.4;41.7;28.6;7.7;40.7;;36.9;57.0;81.2;132.0;25.5;78.4;95.1;126.0;38.3
"26/11/2023 00:00";39.4;24.4;23.7;76.9;70.8;85.7;41.2;28.0;7.6;40.9;;36.8;58.1;80.9;132.0;25.8;78.0;94.8;126.0;38.5
"26/11/2023 01:00";40.8;24.0;23.4;76.2;73.2;86.6;41.7;28.6;7.7;40.6;;36.8;59.5;81.3;132.0;25.8;78.0;94.6;127.0;38.1
"26/11/2023 02:00";41.4;23.9;23.9;75.5;73.0;84.4;42.2;28.6;7.7;40.5;;37.1;59.6;81.1;132.0;25.6;77.5;94.4;129.0;38.1
"26/11/2023 03:00";42.0;23.9;23.3;76.5;74.7;85.4;40.9;28.2;7.8;40.6;;36.7;59.8;80.8;132.0;25.7;78.6;94.0;130.0;38.3
"26/11/2023 04:00";41.3;24.1;23.3;78.4;77.2;86.2;41.3;28.2;7.7;40.7;;37.1;59.3;81.4;132.0;25.6;78.4;94.4;133.0;39.1
"26/11/2023 05:00";41.6;24.2;23.9;77.4;77.8;86.3;42.2;28.2;7.8;40.9;;37.0;59.7;80.6;133.0;25.6;78.0;93.9;137.0;38.7
"26/11/2023 06:00";43.0;24.7;24.2;78.2;78.9;86.2;43.0;28.1;7.7;41.1;;37.1;58.4;80.3;132.0;25.7;78.3;93.5;136.0;38.9
"26/11/2023 07:00";43.7;24.9;23.8;78.3;78.1;86.8;42.9;28.7;7.8;41.0;;37.0;58.6;80.6;131.0;25.6;77.8;94.1;139.0;39.4
"26/11/2023 08:00";45.3;24.1;24.3;78.1;79.2;87.2;42.9;28.6;7.7;40.6;;36.8;59.0;80.8;132.0;25.6;79.3;94.4;138.0;40.0
"26/11/2023 09:00";44.8;24.4;23.9;79.0;80.5;89.4;43.1;28.1;7.7;40.4;;36.8;59.5;80.7;132.0;25.7;78.8;94.5;137.0;40.1
"26/11/2023 10:00";43.3;23.7;24.2;79.6;81.0;89.7;43.2;27.7;7.7;40.9;;36.7;59.5;80.5;134.0;25.1;78.2;95.6;137.0;40.5
"26/11/2023 11:00";41.6;23.7;23.6;80.5;82.2;88.0;42.8;27.9;7.6;40.4;;36.9;59.5;81.6;135.0;25.3;80.0;96.2;135.0;40.4
"26/11/2023 12:00";41.8;23.1;24.0;81.0;80.9;87.3;41.9;28.3;7.7;40.3;;36.9;59.2;81.7;134.0;25.0;79.1;94.8;133.0;39.7
"26/11/2023 13:00";42.3;23.3;23.9;82.4;77.3;88.0;41.5;28.8;7.7;40.7;;36.9;59.1;81.9;135.0;25.1;79.6;94.5;132.0;39.7
"26/11/2023 14:00";40.4;23.2;23.9;83.9;73.2;86.7;42.0;29.0;7.7;40.1;;36.9;59.9;82.9;135.0;24.8;79.1;94.9;131.0;39.4
"26/11/2023 15:00";39.5;23.4;23.6;82.5;72.6;84.5;41.4;27.6;7.8;40.4;;36.8;59.4;82.4;135.0;24.6;78.8;96.5;127.0;39.3
"26/11/2023 16:00";39.3;23.8;24.2;79.4;72.4;84.0;41.3;27.2;7.7;40.3;;36.8;59.2;82.7;135.0;25.0;78.6;95.8;123.0;39.2
"26/11/2023 17:00";39.9;23.7;23.3;76.5;66.8;84.4;40.8;27.0;7.7;40.5;;36.9;57.9;83.0;133.0;25.8;78.1;95.5;121.0;39.2
"26/11/2023 18:00";39.3;24.3;23.9;76.2;65.5;84.3;41.3;27.3;7.7;40.8;;36.8;57.9;83.5;132.0;26.8;77.4;95.5;121.0;39.2
"26/11/2023 19:00";39.3;23.7;24.7;76.1;65.6;84.7;41.2;27.6;7.7;40.6;;36.8;57.8;83.7;132.0;27.1;78.1;95.9;122.0;38.8
"26/11/2023 20:00";41.5;23.6;24.9;75.9;65.3;83.1;40.4;27.8;7.8;40.6;;36.6;57.7;83.8;132.0;25.0;78.2;95.9;123.0;38.8
"26/11/2023 21:00";43.2;23.2;25.9;75.9;65.9;83.8;40.5;28.3;7.7;40.8;;36.9;57.6;82.9;131.0;23.7;;94.6;122.0;38.9
"26/11/2023 22:00";43.2;23.3;26.5;77.4;66.4;84.2;40.6;27.4;7.7;40.7;;36.7;57.7;83.9;132.0;23.4;;93.4;123.0;37.8
"26/11/2023 23:00";43.9;23.0;26.6;78.9;66.4;85.4;40.5;28.0;7.7;40.4;;36.9;58.0;83.7;132.0;23.3;;93.9;123.0;37.9
"27/11/2023 00:00";42.7;22.8;25.8;80.3;65.2;85.2;40.3;28.1;7.7;40.3;;36.8;57.6;83.4;131.0;23.3;;95.6;123.0;37.9
"27/11/2023 01:00";43.0;22.4;26.0;79.1;65.9;84.0;40.6;26.7;7.6;40.4;;36.7;57.8;83.1;131.0;23.5;;95.1;122.0;38.4
"27/11/2023 02:00";42.8;22.0;25.8;80.1;66.2;83.9;40.7;27.4;7.7;40.4;;36.7;58.2;83.1;132.0;23.5;;94.8;124.0;38.7
"27/11/2023 03:00";41.5;22.4;25.4;79.9;66.5;83.3;41.0;27.2;7.7;40.6;;36.8;57.7;82.7;132.0;23.3;;94.5;123.0;38.7
"27/11/2023 04:00";42.4;23.1;26.2;80.9;67.0;83.4;40.7;27.7;7.7;40.8;;36.8;57.7;82.9;131.0;23.3;;93.8;125.0;38.1
"27/11/2023 05:00";42.4;23.0;27.0;81.2;69.0;82.3;41.1;27.8;7.7;40.2;;36.8;57.5;83.1;132.0;23.4;;96.8;124.0;38.4
"27/11/2023 06:00";42.7;23.2;29.1;80.6;67.8;81.2;41.2;27.3;7.8;40.5;;36.9;57.4;83.8;132.0;23.2;;95.9;124.0;38.7
"27/11/2023 07:00";42.9;22.9;30.4;81.4;67.7;81.3;40.3;26.8;7.7;40.7;;36.9;57.3;84.5;132.0;23.2;;94.6;124.0;38.4
"27/11/2023 08:00";43.4;23.0;29.8;80.5;67.9;81.2;41.0;27.6;7.7;40.5;;36.9;56.4;85.1;131.0;26.2;;94.1;125.0;38.5
"27/11/2023 09:00";42.1;22.4;29.5;80.9;67.1;81.3;41.0;26.5;7.6;40.2;;36.9;55.6;84.7;131.0;26.5;;93.2;125.0;38.4
"27/11/2023 10:00";39.3;21.6;27.6;78.4;66.2;80.9;38.3;26.3;7.6;40.6;90.1;36.8;56.9;84.2;131.0;26.6;;93.4;120.0;38.8
"27/11/2023 11:00";37.5;21.6;24.4;76.7;64.7;80.5;37.8;26.4;7.7;40.3;88.3;36.8;56.5;86.2;131.0;25.3;;92.8;117.0;38.7
