;"Abrantes";"Beja";"Braganca";"Castelo Branco";"Coimbra";"Elvas";"Evora";"Faro";"Fratel (estacao submersa)";"Funchal";"Junqueira";"Juromenha (estacao submersa)";"Lisboa";"Meimoa";"Penhas Douradas";"Pocinho (estacao submersa)";"Ponta Delgada";"Portalegre";"Porto";"Sines"
"09/08/2023 10:00";34.2;22.7;35.8;108.0;69.7;87.3;42.2;26.6;7.7;41.0;84.9;37.5;63.1;87.3;148.0;22.7;90.5;99.9;132.0;41.1
"09/08/2023 11:00";34.7;22.5;32.9;108.0;70.8;86.6;42.6;27.2;7.6;39.9;81.4;35.5;62.7;86.9;147.0;22.6;89.8;98.9;132.0;41.5
"09/08/2023 12:00";34.3;22.5;32.6;106.0;70.3;87.2;42.3;27.2;7.6;41.0;78.4;34.7;62.9;86.6;144.0;22.5;90.7;98.7;132.0;41.3
"09/08/2023 13:00";34.6;22.0;33.2;106.0;69.4;86.4;41.8;27.7;7.6;40.7;77.0;34.7;63.1;87.4;144.0;22.5;88.9;98.6;133.0;41.3
"09/08/2023 14:00";34.5;22.3;35.6;106.0;68.1;86.6;42.1;27.9;7.7;40.7;73.9;36.6;63.0;87.1;142.0;22.6;88.8;99.1;131.0;41.1
"09/08/2023 15:00";34.2;22.8;35.6;106.0;68.7;86.2;41.4;27.4;7.7;40.8;74.4;34.4;62.4;87.2;144.0;22.7;88.6;98.6;131.0;41.1
"09/08/2023 16:00";33.7;22.1;32.9;106.0;68.1;86.6;41.7;26.8;7.7;40.7;75.5;32.8;62.6;86.5;143.0;22.7;90.0;98.5;131.0;41.0
"09/08/2023 17:00";34.2;22.4;32.2;106.0;68.5;86.7;41.4;26.6;7.6;41.3;75.2;32.2;62.8;86.1;142.0;22.7;91.2;98.5;132.0;40.5
"09/08/2023 18:00";33.5;22.0;31.8;106.0;69.3;86.8;41.1;26.7;7.7;41.2;74.3;33.1;62.7;86.3;142.0;22.8;90.2;97.9;131.0;40.9
"09/08/2023 19:00";33.5;22.1;31.6;106.0;68.6;86.5;41.2;26.7;7.7;40.9;75.3;34.7;62.8;;142.0;22.9;89.5;98.4;130.0;40.8
"09/08/2023 20:00";33.0;21.9;32.0;106.0;68.2;86.7;41.3;27.1;7.6;41.0;75.7;35.9;63.1;;141.0;22.8;89.1;98.8;130.0;40.6
"09/08/2023 21:00";32.8;22.0;31.8;108.0;67.8;86.1;41.2;27.3;7.6;40.6;75.4;37.1;62.6;;140.0;22.8;90.2;98.3;130.0;40.5
"09/08/2023 22:00";32.6;21.4;32.0;107.0;67.7;85.6;41.2;27.1;7.7;41.1;75.7;37.0;63.1;;141.0;22.8;89.9;98.7;132.0;40.2
"09/08/2023 23:00";32.9;21.4;31.7;106.0;68.3;85.8;40.7;26.9;7.6;41.2;75.0;34.8;62.4;;141.0;22.9;89.4;97.9;131.0;40.8
"10/08/2023 00:00";32.8;22.4;32.1;107.0;69.0;86.0;41.0;26.7;7.7;41.0;75.3;33.8;63.0;;141.0;22.8;89.1;98.2;131.0;40.5
"10/08/2023 01:00";32.8;21.8;31.8;107.0;69.8;85.8;40.8;26.5;7.7;41.0;76.4;35.0;63.0;;140.0;23.0;88.8;97.7;132.0;40.9
"10/08/2023 02:00";32.5;22.3;31.9;107.0;71.8;85.9;41.1;26.8;7.7;40.9;77.0;37.6;63.0;;141.0;22.9;88.1;97.5;131.0;40.5
"10/08/2023 03:00";32.9;22.4;31.2;108.0;69.7;86.0;41.3;27.2;7.7;41.3;77.3;37.1;62.6;;140.0;23.0;88.9;97.2;133.0;40.6
"10/08/2023 04:00";32.3;22.2;30.6;109.0;71.4;86.2;41.0;26.9;7.7;41.0;78.2;35.7;62.4;;141.0;23.0;88.8;97.6;135.0;40.6
"10/08/2023 05:00";33.1;22.5;31.5;111.0;70.6;86.4;41.6;26.7;7.7;41.0;81.6;35.7;62.8;;140.0;22.9;88.6;97.4;135.0;40.6
"10/08/2023 06:00";33.0;22.0;33.0;111.0;71.2;86.9;41.6;26.7;7.7;41.5;82.8;36.3;63.0;;141.0;23.1;88.9;97.3;137.0;41.0
"10/08/2023 07:00";33.6;22.3;33.9;114.0;70.4;86.2;41.3;26.8;7.7;41.0;83.7;40.3;63.1;;140.0;22.9;88.6;99.3;137.0;41.5
"10/08/2023 08:00";34.0;22.7;34.6;112.0;70.9;86.8;41.3;26.9;7.7;40.6;81.8;41.3;62.9;;141.0;22.9;89.4;99.7;134.0;41.2
"10/08/2023 09:00";34.1;22.2;33.0;109.0;70.8;87.2;41.4;26.7;7.6;40.4;79.4;36.9;62.4;;142.0;22.7;88.6;101.0;132.0;41.3
"10/08/2023 10:00";34.2;22.6;31.4;109.0;71.4;86.1;41.5;26.6;7.6;40.7;78.5;35.1;63.2;91.3;144.0;22.7;88.0;100.0;133.0;41.5
"10/08/2023 11:00";34.9;22.3;30.2;108.0;71.1;86.1;41.5;26.9;7.6;40.4;77.7;36.1;62.5;90.6;145.0;22.9;90.1;100.0;132.0;41.4
"10/08/2023 12:00";34.8;22.1;30.5;108.0;70.3;87.0;41.5;27.0;7.6;41.0;77.7;35.8;62.8;92.1;145.0;22.5;87.8;98.9;132.0;41.3
"10/08/2023 13:00";34.4;22.0;31.2;108.0;69.1;86.3;41.7;26.8;7.6;40.7;78.7;35.5;62.9;91.8;145.0;22.7;87.7;98.0;131.0;41.0
"10/08/2023 14:00";33.8;22.2;31.7;107.0;69.2;85.5;40.9;26.8;7.7;40.6;79.0;36.6;63.4;90.3;145.0;22.6;86.6;97.6;131.0;40.9
"10/08/2023 15:00";33.7;22.1;31.8;106.0;68.1;85.8;41.1;26.8;7.6;40.9;77.7;35.6;63.0;90.3;145.0;22.6;88.1;98.2;132.0;40.5
"10/08/2023 16:00";34.0;21.8;31.3;106.0;67.8;85.7;41.2;26.9;7.6;41.1;74.8;34.7;63.2;88.7;146.0;22.4;89.4;98.8;131.0;40.7
"10/08/2023 17:00";33.5;21.6;33.5;107.0;68.3;85.6;40.7;26.6;7.7;40.7;75.2;34.3;62.9;89.5;144.0;22.5;92.7;98.6;132.0;41.0
"10/08/2023 18:00";33.1;21.8;32.9;107.0;68.4;85.9;40.8;27.0;7.7;40.2;76.1;34.5;62.7;;144.0;22.4;90.8;98.8;132.0;40.7
"10/08/2023 19:00";33.1;21.6;33.1;106.0;67.7;85.3;41.3;26.6;7.6;40.7;76.7;35.1;63.5;;144.0;22.8;89.2;99.1;132.0;40.7
"10/08/2023 20:00";33.3;21.9;33.5;107.0;67.9;86.1;41.2;27.4;7.7;40.5;77.7;38.7;62.5;;141.0;23.0;90.3;98.9;132.0;40.8
"10/08/2023 21:00";33.3;21.8;32.4;107.0;67.8;85.7;41.0;26.8;7.7;40.3;80.0;41.2;63.1;;142.0;23.0;89.1;99.0;131.0;41.0
"10/08/2023 22:00";32.8;22.0;32.4;107.0;67.9;86.3;41.0;26.5;7.6;41.1;81.3;40.8;63.2;;141.0;23.0;88.2;99.3;131.0;40.8
"10/08/2023 23:00";33.0;22.1;32.9;107.0;68.5;86.0;40.9;26.2;7.6;41.4;82.5;38.6;62.7;;142.0;22.9;88.3;98.0;132.0;40.7
"11/08/2023 00:00";33.4;22.1;33.7;108.0;68.6;85.4;40.9;26.6;7.7;41.5;83.9;37.0;61.9;;141.0;23.1;88.1;98.5;132.0;40.7
"11/08/2023 01:00";34.0;22.4;35.0;108.0;68.4;87.0;40.6;26.9;7.7;41.2;83.2;39.5;62.0;;141.0;23.1;88.8;98.0;134.0;40.8
"11/08/2023 02:00";33.5;22.9;37.3;109.0;69.6;87.0;41.2;26.3;7.7;41.9;84.0;41.0;63.0;;142.0;23.0;89.1;97.5;135.0;41.2
"11/08/2023 03:00";34.1;22.3;36.9;110.0;69.6;86.4;40.9;26.0;7.7;41.8;86.0;41.1;63.3;;141.0;23.0;88.2;98.5;136.0;40.6
"11/08/2023 04:00";33.8;22.4;37.0;110.0;70.4;87.1;41.3;26.6;7.8;41.5;88.9;39.8;62.9;;141.0;23.2;87.8;99.2;136.0;41.3
"11/08/2023 05:00";34.3;22.4;37.5;113.0;70.6;88.0;41.3;27.3;7.8;41.6;92.0;38.9;62.4;;141.0;23.1;88.4;101.0;137.0;41.3
"11/08/2023 06:00";35.0;22.5;37.6;115.0;71.2;87.8;41.6;27.3;7.7;41.8;93.3;40.2;62.5;;140.0;23.1;88.4;99.9;138.0;41.3
"11/08/2023 07:00";36.1;22.7;36.7;115.0;70.8;88.3;41.5;26.9;7.7;41.7;87.8;44.1;63.3;;141.0;22.9;87.2;99.8;138.0;41.1
"11/08/2023 08:00";36.2;22.9;37.7;119.0;70.9;87.9;41.9;26.9;7.7;41.9;86.6;45.0;62.5;;141.0;22.7;87.1;104.0;140.0;41.6
"11/08/2023 09:00";36.2;23.2;36.2;114.0;71.7;88.8;42.6;27.3;7.6;42.4;83.5;43.3;62.7;;142.0;22.6;86.4;107.0;139.0;41.5
"11/08/2023 10:00";35.9;23.4;33.1;111.0;71.9;89.9;43.7;26.7;7.7;42.1;81.2;40.8;63.0;91.5;143.0;22.7;86.6;109.0;137.0;41.5
"11/08/2023 11:00";34.9;23.6;31.5;111.0;71.4;89.3;43.8;26.9;7.6;42.0;79.2;42.9;62.1;89.1;145.0;22.7;87.7;108.0;136.0;41.2
"11/08/2023 12:00";34.8;23.2;31.8;109.0;69.3;87.7;43.8;27.2;7.7;41.7;77.5;41.3;63.2;90.6;146.0;22.6;88.4;104.0;133.0;41.1
"11/08/2023 13:00";35.2;23.3;30.2;107.0;68.5;87.7;44.2;27.2;7.6;40.9;77.6;38.2;62.5;91.3;148.0;22.5;88.5;102.0;130.0;40.8
"11/08/2023 14:00";34.3;23.7;31.1;105.0;68.0;87.8;42.2;27.5;7.7;41.4;78.6;37.7;63.3;91.4;149.0;22.8;88.5;100.0;132.0;41.2
"11/08/2023 15:00";33.5;23.1;31.8;107.0;68.0;86.8;40.9;26.8;7.7;41.2;76.6;38.3;62.9;90.5;147.0;22.7;89.1;99.2;131.0;41.3
"11/08/2023 16:00";33.3;22.3;33.5;107.0;67.9;86.7;41.0;27.1;7.6;41.1;75.8;36.4;62.9;91.7;146.0;22.6;87.8;98.5;132.0;41.1
"11/08/2023 17:00";33.8;21.9;34.2;106.0;68.1;86.0;41.3;26.8;7.7;40.9;75.8;36.7;62.6;92.6;146.0;22.7;88.1;98.9;132.0;40.9
"11/08/2023 18:00";33.0;21.9;34.0;106.0;68.9;86.0;41.1;26.8;7.6;41.3;75.6;38.7;63.2;;144.0;22.9;90.9;98.8;131.0;41.1
"11/08/2023 19:00";33.4;22.1;32.6;106.0;68.2;85.5;41.2;27.0;7.6;41.2;74.7;37.7;62.8;;143.0;23.1;94.7;98.7;130.0;41.0
"11/08/2023 20:00";32.7;22.1;32.1;106.0;68.1;85.9;40.8;26.9;7.6;41.2;74.6;39.3;62.8;;143.0;22.9;90.8;98.1;131.0;41.0
"11/08/2023 21:00";32.5;21.9;32.2;106.0;67.4;85.9;40.9;27.2;7.7;41.6;75.3;43.5;62.9;;143.0;23.0;89.9;98.9;131.0;40.9
"11/08/2023 22:00";32.5;21.9;31.2;107.0;67.6;86.4;40.8;26.5;7.6;41.9;75.4;44.4;63.3;;141.0;22.8;88.4;98.5;132.0;40.7
"11/08/2023 23:00";33.0;22.1;31.1;107.0;68.5;86.0;40.8;26.4;7.7;41.9;76.8;42.3;62.8;;141.0;23.0;88.8;98.6;132.0;40.4
"12/08/2023 00:00";33.3;22.1;30.5;107.0;68.7;86.7;41.2;26.1;7.7;42.3;78.0;39.7;61.8;;141.0;22.9;88.8;98.1;131.0;40.8
"12/08/2023 01:00";32.8;22.6;30.4;107.0;67.9;86.6;40.8;26.2;7.7;41.9;79.0;43.5;62.7;;141.0;23.1;89.5;98.8;132.0;40.5
"12/08/2023 02:00";32.9;22.0;31.3;109.0;68.2;86.3;41.2;26.4;7.7;41.9;80.0;44.1;62.2;;141.0;23.1;88.8;99.5;131.0;40.5
"12/08/2023 03:00";33.5;22.4;30.9;109.0;68.5;87.0;41.1;26.3;7.7;42.3;83.5;43.3;62.3;;140.0;23.2;88.5;101.0;132.0;41.2
"12/08/2023 04:00";33.3;22.3;30.5;110.0;68.6;87.2;40.9;25.9;7.7;42.0;87.8;43.5;62.9;;140.0;23.3;89.5;101.0;133.0;40.5
"12/08/2023 05:00";33.3;21.9;32.4;111.0;69.3;87.5;41.0;26.1;7.7;42.8;86.6;43.5;62.5;;140.0;23.2;89.0;100.0;134.0;41.0
"12/08/2023 06:00";33.8;22.3;34.6;113.0;68.5;87.6;40.7;26.3;7.7;43.2;81.0;42.8;62.8;;141.0;23.0;88.8;99.5;132.0;41.3
"12/08/2023 07:00";33.7;22.6;34.1;111.0;69.1;87.7;41.6;26.5;7.7;42.6;79.7;44.2;62.6;;141.0;22.8;88.7;99.4;134.0;41.0
"12/08/2023 08:00";34.9;22.8;33.7;110.0;68.8;87.6;42.0;26.6;7.7;41.9;78.8;46.4;62.4;;141.0;23.0;87.8;101.0;134.0;41.2
"12/08/2023 09:00";34.6;23.1;32.5;112.0;69.1;87.6;42.1;26.7;7.7;42.2;77.6;44.3;63.1;;141.0;22.9;88.2;100.0;134.0;41.1
"12/08/2023 10:00";34.3;23.4;32.2;109.0;69.6;87.4;41.8;26.8;7.6;41.5;77.1;41.5;62.9;92.9;142.0;23.0;87.8;101.0;134.0;41.4
"12/08/2023 11:00";33.8;22.7;31.0;108.0;69.7;86.9;41.9;27.1;7.8;41.0;76.8;43.5;62.5;91.6;144.0;22.8;89.4;101.0;133.0;41.6
"12/08/2023 12:00";33.8;22.4;30.2;107.0;69.2;87.0;41.5;26.7;7.8;41.1;78.1;44.8;63.6;89.2;145.0;22.9;91.0;99.0;133.0;41.5
"12/08/2023 13:00";33.9;22.0;30.9;106.0;68.5;86.7;41.0;26.7;7.7;41.0;77.4;43.8;62.8;90.5;145.0;22.9;90.4;99.5;132.0;41.4
"12/08/2023 14:00";34.3;21.5;31.1;105.0;68.3;86.0;40.9;26.6;7.7;40.8;75.3;43.9;62.6;90.4;144.0;22.9;89.0;98.6;131.0;40.7
"12/08/2023 15:00";33.6;22.1;31.5;106.0;67.8;85.8;41.0;26.7;7.7;40.8;75.0;43.4;62.6;90.4;144.0;22.8;90.4;98.7;132.0;41.0
"12/08/2023 16:00";33.1;21.9;31.5;107.0;67.8;86.1;40.7;27.0;7.7;41.0;74.3;42.2;63.2;90.5;143.0;22.8;88.5;98.2;131.0;41.4
"12/08/2023 17:00";33.2;21.9;31.7;105.0;68.6;86.5;41.0;26.3;7.6;41.1;74.6;43.0;62.7;88.2;143.0;22.8;92.5;98.5;132.0;40.6
"12/08/2023 18:00";33.0;21.6;33.0;107.0;68.5;85.8;40.5;26.7;7.7;40.8;75.0;44.6;63.2;;143.0;22.9;96.4;98.4;131.0;41.0
"12/08/2023 19:00";32.7;22.1;33.0;106.0;67.6;86.3;41.0;27.0;7.6;41.0;75.0;44.1;63.0;;142.0;23.0;93.3;98.5;132.0;41.5
"12/08/2023 20:00";33.3;21.6;32.7;105.0;67.4;85.8;40.5;26.9;7.7;40.9;76.3;43.6;62.2;;142.0;23.1;91.9;98.2;132.0;41.2
"12/08/2023 21:00";33.0;22.1;31.9;105.0;68.1;84.9;41.1;26.8;7.7;41.7;76.7;45.0;62.8;;142.0;23.0;91.0;98.6;131.0;40.9
"12/08/2023 22:00";33.2;21.9;31.7;106.0;67.6;85.4;40.6;27.1;7.7;41.8;76.4;45.8;62.8;;142.0;23.1;90.7;98.5;131.0;41.4
"12/08/2023 23:00";33.3;22.2;32.1;108.0;68.3;85.4;40.8;26.4;7.6;41.8;76.2;45.0;62.8;;143.0;23.0;90.8;99.2;133.0;41.1
"13/08/2023 00:00";33.0;22.3;32.8;107.0;68.4;84.9;41.0;26.3;7.7;41.9;76.5;45.3;62.7;;143.0;23.0;90.7;99.0;132.0;40.8
"13/08/2023 01:00";32.8;22.4;34.9;108.0;67.8;85.4;41.0;26.3;7.6;41.7;75.9;45.8;62.4;;143.0;23.0;90.7;99.7;135.0;40.9
"13/08/2023 02:00";33.1;22.4;36.1;108.0;68.1;85.8;41.1;26.3;7.6;41.8;76.8;45.5;62.3;;142.0;23.1;90.2;99.5;136.0;41.0
"13/08/2023 03:00";33.3;22.2;36.2;108.0;68.5;86.0;41.4;25.9;7.7;42.6;76.3;45.5;63.2;;142.0;23.2;90.6;99.4;138.0;41.1
"13/08/2023 04:00";33.6;22.3;34.7;110.0;69.4;86.3;40.9;26.4;7.7;42.7;76.6;46.0;62.4;;142.0;23.2;90.8;99.0;139.0;41.0
"13/08/2023 05:00";33.6;22.4;34.0;109.0;67.8;85.8;40.8;26.5;7.7;42.7;77.5;46.1;62.5;;143.0;23.2;91.4;100.0;139.0;41.3
"13/08/2023 06:00";33.8;22.3;33.5;108.0;68.6;86.1;41.2;26.8;7.7;42.5;77.3;45.3;62.3;;143.0;23.1;90.5;102.0;136.0;40.9
"13/08/2023 07:00";34.1;22.2;33.2;109.0;69.2;86.1;41.3;26.6;7.6;42.6;78.6;46.1;63.0;;143.0;22.9;90.0;102.0;137.0;40.4
"13/08/2023 08:00";35.0;22.9;34.0;110.0;70.0;86.2;41.3;26.8;7.7;43.0;77.9;46.8;63.5;;144.0;23.0;88.4;102.0;138.0;40.8
"13/08/2023 09:00";36.0;22.7;32.7;112.0;70.6;86.1;42.0;27.0;7.7;42.9;77.3;46.4;62.9;;144.0;23.1;87.5;102.0;138.0;40.8
"13/08/2023 10:00";36.7;22.4;32.0;111.0;70.5;87.8;42.1;26.7;7.7;42.0;77.0;45.3;63.5;97.5;145.0;22.8;91.5;102.0;136.0;41.3
"13/08/2023 11:00";35.9;22.4;32.0;110.0;70.6;87.4;42.2;27.1;7.7;41.5;77.3;45.2;62.3;94.7;145.0;22.7;90.7;101.0;135.0;41.1
"13/08/2023 12:00";35.9;22.5;32.1;109.0;70.6;87.1;42.4;26.7;7.7;40.9;78.1;46.4;62.8;92.7;147.0;22.8;89.1;101.0;135.0;41.1
"13/08/2023 13:00";35.4;22.3;32.2;109.0;69.8;86.7;42.5;27.0;7.7;41.3;77.9;46.7;63.3;92.1;149.0;22.8;90.1;100.0;133.0;41.3
"13/08/2023 14:00";34.5;22.3;33.1;109.0;68.8;85.5;42.0;26.9;7.7;41.2;78.8;45.9;63.2;91.2;148.0;22.7;91.2;99.8;133.0;41.2
"13/08/2023 15:00";33.7;22.0;32.0;109.0;67.9;86.1;41.8;26.1;7.7;40.8;76.6;43.6;62.8;91.1;147.0;22.5;91.0;99.8;133.0;41.0
"13/08/2023 16:00";33.1;22.0;32.3;108.0;68.7;86.9;41.6;26.7;7.6;41.3;77.1;43.1;63.2;90.7;146.0;22.7;91.1;99.7;132.0;40.9
"13/08/2023 17:00";32.9;21.9;32.1;107.0;68.6;86.5;41.4;26.5;7.7;41.1;79.5;44.8;63.4;89.5;145.0;22.8;91.9;98.8;132.0;40.4
"13/08/2023 18:00";33.0;22.1;33.0;107.0;68.7;87.0;41.4;26.6;7.7;41.4;79.2;45.8;62.8;;147.0;23.0;95.0;99.0;131.0;41.3
"13/08/2023 19:00";32.9;22.1;33.2;107.0;67.6;86.2;40.9;26.6;7.7;41.1;79.0;44.9;62.4;;145.0;22.9;94.5;97.8;131.0;40.8
"13/08/2023 20:00";33.0;22.3;33.3;106.0;67.6;85.9;41.0;27.1;7.7;40.0;77.9;44.5;62.9;;143.0;23.0;92.7;98.9;131.0;40.6
"13/08/2023 21:00";33.3;22.1;33.7;107.0;68.0;84.7;41.1;27.3;7.7;41.0;78.3;46.0;63.1;;143.0;22.8;91.7;99.0;131.0;40.6
"13/08/2023 22:00";33.0;22.2;33.9;107.0;68.5;85.4;41.0;26.8;7.7;40.7;78.8;46.7;62.8;;142.0;23.0;92.1;98.8;131.0;40.9
"13/08/2023 23:00";32.8;22.2;33.8;107.0;67.8;85.2;40.7;27.1;7.7;41.1;79.1;47.0;63.1;;143.0;22.8;90.5;99.1;132.0;40.7
"14/08/2023 00:00";32.5;22.3;34.7;109.0;67.9;85.1;40.8;26.5;7.7;41.0;80.5;46.5;63.2;;142.0;22.9;90.6;98.9;132.0;40.8
"14/08/2023 01:00";33.1;22.3;34.5;110.0;68.8;86.1;40.7;26.8;7.6;41.3;80.4;45.5;62.0;;144.0;23.0;89.6;99.1;133.0;40.8
"14/08/2023 02:00";33.0;22.2;34.6;110.0;69.1;85.6;41.1;26.8;7.7;41.6;80.9;46.0;62.5;;142.0;23.1;88.4;99.6;134.0;40.8
"14/08/2023 03:00";33.0;22.2;34.6;111.0;68.5;85.5;41.7;26.9;7.7;41.2;82.9;47.0;62.4;;142.0;23.1;89.0;101.0;135.0;40.8
"14/08/2023 04:00";33.6;22.0;36.1;111.0;69.1;86.2;42.0;26.9;7.7;41.4;83.6;47.5;62.1;;142.0;23.2;88.8;101.0;135.0;40.9
"14/08/2023 05:00";33.2;22.3;37.8;114.0;68.6;85.6;42.5;27.0;7.7;41.3;85.9;47.3;62.6;;143.0;23.1;89.6;101.0;135.0;40.9
"14/08/2023 06:00";33.7;22.3;37.7;116.0;69.0;86.0;42.3;27.1;7.7;41.7;87.1;37.8;62.1;;143.0;23.0;89.4;101.0;134.0;40.7
"14/08/2023 07:00";33.6;22.2;37.7;114.0;68.8;86.5;42.2;27.6;7.6;41.8;86.9;31.9;62.5;;144.0;23.1;89.1;102.0;134.0;41.0
"14/08/2023 08:00";34.4;22.3;37.6;116.0;69.8;86.4;41.6;26.8;7.6;41.5;86.3;29.5;62.8;;144.0;23.0;87.8;103.0;134.0;41.0
"14/08/2023 09:00";34.8;22.4;36.6;112.0;70.0;86.8;41.3;26.7;7.7;41.0;85.2;28.8;62.4;;147.0;23.0;88.2;103.0;134.0;41.1
"14/08/2023 10:00";34.4;22.7;34.9;111.0;70.2;86.9;41.9;27.0;7.6;41.5;84.6;28.6;62.9;91.7;151.0;22.7;87.5;103.0;135.0;40.8
"14/08/2023 11:00";34.4;22.3;33.9;110.0;69.5;87.1;41.5;26.9;7.6;41.2;82.0;28.5;62.5;91.5;151.0;22.9;91.6;103.0;135.0;40.8
"14/08/2023 12:00";34.5;22.0;32.5;109.0;69.3;87.6;41.5;27.2;7.7;41.0;79.2;28.0;62.8;93.2;148.0;22.8;89.5;102.0;135.0;40.9
"14/08/2023 13:00";34.6;21.5;32.1;109.0;68.6;87.4;41.5;27.2;7.6;40.9;79.8;28.3;63.1;92.3;146.0;22.6;89.9;101.0;133.0;40.8
"14/08/2023 14:00";34.0;22.0;30.9;108.0;68.5;86.9;41.4;26.3;7.7;40.7;78.0;28.4;63.1;92.2;147.0;22.7;89.4;99.8;132.0;40.8
"14/08/2023 15:00";33.7;22.0;30.3;108.0;68.4;85.7;41.3;26.8;7.7;40.6;77.8;28.2;62.8;91.9;146.0;22.6;90.3;98.9;132.0;41.0
"14/08/2023 16:00";33.6;21.8;32.2;107.0;68.3;86.1;41.3;26.7;7.6;40.9;77.1;25.1;63.0;91.0;145.0;22.6;90.0;99.0;132.0;40.7
"14/08/2023 17:00";33.1;22.2;31.9;107.0;68.5;86.2;41.1;26.7;7.6;41.3;77.8;25.0;62.5;88.7;145.0;22.8;89.8;98.3;132.0;40.9
"14/08/2023 18:00";33.1;21.8;32.1;107.0;67.7;85.9;41.2;26.5;7.6;40.9;79.2;25.1;62.9;;144.0;22.9;91.6;98.6;132.0;40.7
"14/08/2023 19:00";33.1;22.0;32.2;106.0;67.6;85.1;41.5;26.7;7.7;40.6;79.4;25.3;63.1;;143.0;22.9;98.3;98.7;131.0;40.9
"14/08/2023 20:00";33.1;21.9;32.1;106.0;68.0;85.7;40.8;27.2;7.7;41.2;78.8;25.4;63.1;;144.0;23.0;93.2;98.9;132.0;40.9
"14/08/2023 21:00";32.8;21.9;31.6;106.0;67.5;86.1;41.3;27.1;7.7;41.2;78.8;25.4;62.5;;143.0;23.2;91.8;99.3;131.0;41.1
"14/08/2023 22:00";33.1;22.4;31.3;107.0;68.1;86.0;41.0;26.3;7.6;40.7;76.9;25.3;62.3;;142.0;23.1;90.4;98.8;132.0;40.5
"14/08/2023 23:00";33.2;22.4;31.5;109.0;68.2;86.1;41.1;26.6;7.7;41.1;75.8;25.2;62.6;;141.0;22.9;91.2;99.3;132.0;40.3
"15/08/2023 00:00";33.1;22.1;31.6;110.0;68.5;86.0;41.2;27.3;7.7;41.5;75.6;26.6;62.6;;142.0;23.1;89.9;100.0;133.0;41.0
"15/08/2023 01:00";32.9;22.4;32.0;110.0;69.0;85.7;41.4;26.6;7.7;41.6;76.1;27.4;62.9;;142.0;23.2;90.0;99.5;135.0;41.1
"15/08/2023 02:00";32.9;22.7;35.2;111.0;68.8;85.9;41.1;26.9;7.7;41.5;76.4;27.5;63.2;;143.0;23.1;90.9;101.0;135.0;40.7
"15/08/2023 03:00";33.6;22.6;35.7;112.0;69.7;86.1;40.4;27.0;7.7;41.5;77.0;27.3;62.8;;142.0;23.2;90.9;102.0;136.0;41.2
"15/08/2023 04:00";33.7;22.4;35.3;112.0;71.9;86.3;40.9;26.5;7.7;41.2;77.3;27.5;62.2;;143.0;23.0;90.9;103.0;136.0;40.9
"15/08/2023 05:00";33.6;22.0;35.0;112.0;73.6;86.8;41.2;27.1;7.7;41.4;80.7;27.4;62.9;;143.0;23.0;90.7;104.0;137.0;41.3
"15/08/2023 06:00";33.9;22.3;33.3;112.0;72.5;87.0;41.4;27.0;7.8;41.9;79.4;27.5;62.3;;144.0;23.0;91.1;103.0;139.0;40.7
"15/08/2023 07:00";34.3;22.7;33.5;113.0;72.8;86.9;41.8;26.4;7.7;42.0;78.5;27.5;62.9;;144.0;23.2;91.1;103.0;140.0;41.1
"15/08/2023 08:00";34.1;23.5;33.3;113.0;72.6;87.2;41.6;27.3;7.6;41.1;78.0;27.6;62.9;;146.0;23.0;90.0;105.0;139.0;40.8
"15/08/2023 09:00";34.4;23.7;32.1;111.0;70.6;88.5;42.0;26.8;7.7;41.1;78.0;27.3;62.6;;145.0;23.1;89.0;107.0;141.0;41.3
"15/08/2023 10:00";34.9;23.4;32.1;111.0;72.4;88.5;42.1;26.5;7.7;41.2;76.5;27.3;62.6;95.6;145.0;22.8;93.6;105.0;140.0;40.9
"15/08/2023 11:00";34.5;22.6;31.6;111.0;70.6;88.6;42.1;26.7;7.7;40.9;75.3;27.4;63.0;92.8;147.0;22.8;90.0;105.0;139.0;41.5
"15/08/2023 12:00";33.6;22.3;31.2;110.0;68.9;88.5;41.9;26.9;7.7;41.0;75.1;27.5;62.3;90.2;151.0;23.0;90.8;102.0;135.0;41.2
"15/08/2023 13:00";33.1;21.9;31.5;110.0;69.6;88.0;41.3;27.2;7.7;40.8;75.7;27.4;63.0;90.3;151.0;22.7;91.5;101.0;133.0;41.2
"15/08/2023 14:00";33.8;21.8;30.2;108.0;70.0;86.6;41.2;27.0;7.7;41.0;75.8;27.2;63.4;91.5;150.0;22.7;91.0;99.6;133.0;40.8
"15/08/2023 15:00";33.0;21.9;30.2;107.0;68.9;86.4;41.0;26.3;7.6;40.9;76.6;27.1;63.8;89.6;147.0;22.8;93.1;99.0;132.0;41.1
"15/08/2023 16:00";34.1;21.6;31.3;107.0;68.4;85.6;40.8;26.4;7.7;41.1;76.5;27.2;63.8;89.3;145.0;22.9;91.8;98.4;133.0;40.9
"15/08/2023 17:00";33.2;21.7;31.9;107.0;68.2;86.0;41.1;26.3;7.6;41.0;77.9;27.2;63.2;90.3;145.0;22.8;89.6;98.3;132.0;41.1
"15/08/2023 18:00";33.3;21.6;32.2;107.0;68.7;85.8;40.9;26.0;7.6;41.1;77.7;27.4;63.0;;144.0;22.8;95.4;98.9;132.0;41.5
