;"Abrantes";"Beja";"Braganca";"Castelo Branco";"Coimbra";"Elvas";"Evora";"Faro";"Fratel (estacao submersa)";"Funchal";"Junqueira";"Juromenha (estacao submersa)";"Lisboa";"Meimoa";"Penhas Douradas";"Pocinho (estacao submersa)";"Ponta Delgada";"Portalegre";"Porto";"Sines"
"16/10/2023 14:00";32.9;21.1;28.6;106.0;68.0;85.4;41.1;25.5;7.9;;74.9;38.7;59.7;;149.0;23.0;84.4;95.1;122.0;38.2
"16/10/2023 15:00";32.9;21.3;26.4;106.0;66.9;85.2;40.8;25.9;7.9;;72.2;38.6;60.3;;158.0;23.2;83.8;94.6;121.0;38.5
"16/10/2023 16:00";34.5;21.4;30.9;106.0;67.6;85.7;41.2;25.6;7.8;;76.4;38.7;60.4;;158.0;23.4;83.5;94.4;120.0;38.7
"16/10/2023 17:00";33.7;21.2;37.6;104.0;68.1;85.5;40.1;26.1;7.8;;75.6;38.5;60.2;;150.0;23.2;82.5;95.2;121.0;38.8
"16/10/2023 18:00";33.1;21.4;46.6;104.0;67.8;85.8;41.1;25.9;8.0;;72.7;38.5;60.5;;146.0;23.1;82.1;95.3;120.0;38.6
"16/10/2023 19:00";32.6;21.5;47.3;106.0;68.1;84.8;40.9;25.6;7.9;;72.0;38.6;60.6;;141.0;23.2;81.3;95.2;121.0;38.5
"16/10/2023 20:00";32.9;21.6;31.4;107.0;68.6;85.2;40.7;25.9;7.9;;71.9;38.5;60.9;;137.0;23.1;81.7;94.7;121.0;38.6
"16/10/2023 21:00";32.6;21.6;25.6;104.0;67.9;85.3;41.1;26.0;7.9;;73.6;38.3;60.4;;134.0;23.0;81.2;94.6;121.0;38.4
"16/10/2023 22:00";32.9;21.5;26.9;104.0;68.1;85.5;41.0;25.6;7.9;;76.5;38.5;60.2;;135.0;23.1;80.4;94.8;122.0;38.4
"16/10/2023 23:00";32.8;21.7;25.4;104.0;67.8;84.7;40.5;25.7;7.9;;75.4;38.5;60.6;;135.0;22.9;80.8;94.7;122.0;38.6
"17/10/2023 00:00";32.8;21.4;23.6;103.0;67.8;85.4;40.8;26.2;7.9;;74.4;38.8;59.7;;136.0;23.1;81.0;94.5;122.0;38.4
"17/10/2023 01:00";32.1;21.5;23.0;103.0;67.8;84.9;40.7;25.7;7.9;;71.4;38.6;60.9;;138.0;23.1;80.9;94.2;123.0;38.3
"17/10/2023 02:00";32.3;21.6;23.0;102.0;68.5;85.3;40.6;25.4;7.8;;69.7;38.6;62.2;;138.0;23.0;80.8;94.6;124.0;38.4
"17/10/2023 03:00";33.1;21.4;23.0;102.0;68.2;85.1;40.6;25.8;7.9;;69.8;38.3;60.7;;136.0;23.0;81.0;95.0;123.0;39.3
"17/10/2023 04:00";34.6;21.4;23.2;102.0;70.1;85.3;40.5;25.9;8.0;;70.4;38.5;59.5;;134.0;23.1;80.6;94.8;124.0;39.2
"17/10/2023 05:00";36.0;21.4;22.9;104.0;69.3;84.7;40.6;25.8;8.0;;68.9;38.0;58.5;;133.0;23.1;81.2;94.3;121.0;38.5
"17/10/2023 06:00";33.8;23.7;23.2;106.0;67.0;85.2;45.1;27.0;8.3;;68.6;37.9;58.4;;137.0;23.2;81.5;94.8;120.0;38.0
"17/10/2023 07:00";32.0;22.9;22.8;105.0;66.3;84.6;45.1;30.7;8.3;;68.8;37.9;58.6;;140.0;23.2;81.2;96.7;119.0;37.3
"17/10/2023 08:00";32.3;21.6;23.0;103.0;65.9;84.3;40.9;29.1;8.1;;;38.0;59.0;;137.0;23.0;80.8;94.5;118.0;37.5
"17/10/2023 09:00";32.4;21.1;26.4;99.6;66.7;83.4;39.9;25.5;7.9;;;38.2;60.6;;133.0;23.1;80.8;92.7;118.0;37.9
"17/10/2023 10:00";32.1;21.5;25.1;99.9;65.9;84.2;39.4;25.0;7.9;;;38.1;61.3;;133.0;23.2;81.9;92.2;119.0;38.0
"17/10/2023 11:00";33.3;21.6;24.3;101.0;66.2;85.0;39.6;24.6;7.9;;;38.3;59.9;;132.0;23.1;82.0;93.4;119.0;38.4
"17/10/2023 12:00";33.2;21.3;26.5;101.0;66.8;84.6;39.6;24.5;7.9;;;38.0;60.0;;130.0;23.2;84.3;92.5;117.0;39.3
"17/10/2023 13:00";32.8;22.0;27.1;99.5;66.3;83.6;41.0;24.3;7.9;;;38.3;59.1;;130.0;23.0;83.8;91.7;116.0;39.4
"17/10/2023 14:00";34.1;22.1;27.6;100.0;64.8;84.5;40.6;24.0;7.9;;;38.6;58.2;;130.0;22.9;85.1;92.3;117.0;41.8
"17/10/2023 15:00";32.7;21.8;27.3;99.9;64.6;85.3;41.7;24.6;7.9;;;38.8;57.4;;131.0;23.1;84.9;93.9;116.0;40.5
"17/10/2023 16:00";31.9;22.6;26.5;99.3;64.5;84.6;41.2;24.5;7.9;;;38.6;56.7;;131.0;23.1;83.0;93.5;116.0;38.4
"17/10/2023 17:00";32.1;22.2;28.1;101.0;63.9;85.7;39.7;24.2;7.8;;;38.8;57.1;;128.0;23.0;82.9;93.1;117.0;38.2
"17/10/2023 18:00";32.0;22.5;30.5;101.0;63.3;83.7;40.6;25.0;7.9;;;38.6;56.9;;127.0;23.1;83.0;92.1;118.0;37.7
"17/10/2023 19:00";31.1;24.6;28.6;97.5;63.3;83.4;39.2;25.2;8.0;;;38.7;57.2;;126.0;22.9;82.6;90.7;119.0;37.6
"17/10/2023 20:00";31.2;27.8;27.4;96.1;63.2;81.7;40.7;24.1;7.9;;;38.8;57.3;;126.0;23.0;81.8;91.9;119.0;37.9
"17/10/2023 21:00";31.7;25.4;28.3;95.5;63.7;81.0;38.9;19.3;7.9;;;38.7;57.2;;126.0;23.1;83.0;91.6;117.0;38.0
"17/10/2023 22:00";31.3;22.4;26.9;95.3;63.9;80.6;37.5;19.7;7.9;;;38.8;57.4;;126.0;23.1;82.8;92.6;118.0;37.8
"17/10/2023 23:00";30.9;24.9;24.5;94.8;64.2;80.9;37.9;19.3;7.8;;;38.4;57.6;;126.0;22.9;81.5;93.5;118.0;38.1
"18/10/2023 00:00";32.1;28.2;24.2;95.0;63.7;81.2;37.7;20.8;7.9;;;38.7;57.1;;126.0;23.0;82.5;93.4;116.0;38.2
"18/10/2023 01:00";32.4;27.7;25.4;94.7;63.2;80.8;37.5;21.1;8.0;;;38.6;57.0;;127.0;23.0;82.8;93.5;115.0;38.1
"18/10/2023 02:00";31.7;27.1;26.4;95.3;63.4;80.5;38.4;20.3;8.0;;;38.5;57.6;;129.0;23.3;83.1;93.9;115.0;39.3
"18/10/2023 03:00";31.4;23.3;25.7;95.0;64.7;80.8;37.9;19.3;7.9;;;38.2;57.3;;128.0;23.3;82.1;92.7;115.0;39.2
"18/10/2023 04:00";32.2;23.1;23.1;94.6;64.7;80.0;41.0;19.1;7.9;;;38.1;57.1;;129.0;23.3;82.9;93.2;116.0;37.8
"18/10/2023 05:00";33.9;27.4;22.5;93.4;63.9;80.6;39.4;19.0;7.8;;;38.2;57.6;;128.0;23.3;82.5;94.2;116.0;38.4
"18/10/2023 06:00";33.1;24.2;22.8;94.5;64.3;81.5;38.0;19.3;7.9;;;38.3;57.4;;128.0;23.0;82.3;94.9;116.0;38.5
"18/10/2023 07:00";33.2;22.8;22.7;94.9;65.7;81.3;37.6;19.4;8.0;;;38.4;56.9;;127.0;23.0;83.0;93.6;116.0;38.3
"18/10/2023 08:00";32.1;23.0;22.4;94.1;64.5;81.5;38.3;20.2;7.9;;;38.7;57.1;;128.0;23.0;83.1;95.4;115.0;37.7
"18/10/2023 09:00";32.5;22.0;22.9;94.9;63.3;83.2;38.0;19.6;7.9;;;38.6;57.4;;129.0;23.0;82.9;93.8;115.0;37.3
"18/10/2023 10:00";32.6;21.9;25.3;96.3;62.3;81.7;38.9;19.4;7.9;;70.0;38.6;56.9;;127.0;23.0;82.5;93.4;115.0;37.2
"18/10/2023 11:00";32.0;21.4;24.1;94.1;62.5;81.9;38.5;19.8;7.9;;69.7;38.7;57.1;;126.0;23.1;83.2;92.4;116.0;37.5
"18/10/2023 12:00";31.0;21.1;22.3;94.2;62.4;82.8;37.8;18.7;7.9;;68.3;39.2;57.4;;126.0;23.1;83.0;91.2;115.0;37.8
"18/10/2023 13:00";31.2;21.1;21.6;94.0;63.3;81.9;37.2;18.6;7.9;;68.1;39.3;56.9;77.7;127.0;23.0;82.4;90.5;115.0;37.6
"18/10/2023 14:00";31.5;21.0;21.5;94.6;62.1;80.8;37.2;18.7;7.9;;68.1;39.0;57.5;77.8;127.0;23.1;87.8;90.2;115.0;37.0
"18/10/2023 15:00";30.7;20.9;21.3;93.9;63.1;81.1;37.6;18.6;7.8;;68.1;38.7;57.0;77.0;127.0;23.0;86.6;90.0;115.0;37.2
"18/10/2023 16:00";31.0;20.7;21.8;94.0;63.0;81.0;37.5;18.7;7.9;;67.7;38.8;57.1;77.5;127.0;23.0;84.9;90.0;116.0;37.4
"18/10/2023 17:00";31.2;21.2;22.0;94.7;62.7;81.7;37.5;18.7;7.9;;67.8;39.5;57.7;77.0;126.0;23.1;85.0;90.5;116.0;37.1
"18/10/2023 18:00";31.2;21.4;25.0;94.5;63.0;82.2;37.2;18.7;7.9;;69.4;39.7;57.5;76.1;127.0;23.0;85.0;90.3;116.0;38.0
"18/10/2023 19:00";31.3;20.9;25.2;94.6;65.4;81.7;37.0;18.8;7.9;;69.4;38.9;57.4;;127.0;22.9;84.0;89.9;115.0;37.3
"18/10/2023 20:00";31.0;21.1;25.8;95.6;64.5;81.1;37.3;19.0;7.8;;;38.9;57.5;;127.0;23.1;84.2;90.4;116.0;37.5
"18/10/2023 21:00";32.1;21.7;28.1;95.4;63.8;80.7;37.4;18.6;7.8;;;39.2;57.7;;128.0;24.0;84.1;90.2;114.0;37.5
"18/10/2023 22:00";31.8;21.3;26.9;96.3;65.2;80.7;37.0;18.5;7.9;;;38.8;58.0;;128.0;24.2;84.2;90.7;113.0;37.5
"18/10/2023 23:00";32.2;21.4;24.2;96.5;64.4;81.0;37.0;18.6;7.9;;;38.8;58.0;;130.0;23.6;85.4;90.8;114.0;38.5
"19/10/2023 00:00";36.6;21.7;22.7;96.0;62.5;81.3;38.9;18.8;7.9;;;38.7;57.8;;133.0;23.0;86.6;92.8;117.0;37.4
"19/10/2023 01:00";35.4;23.8;22.2;94.3;62.2;83.1;39.7;18.6;7.9;;;38.7;58.4;;130.0;23.2;83.4;92.7;116.0;38.2
"19/10/2023 02:00";36.9;23.8;22.4;93.9;62.2;87.7;39.4;18.7;7.9;;;38.8;57.3;;129.0;23.0;81.6;92.5;117.0;37.9
"19/10/2023 03:00";33.3;22.9;22.9;95.3;62.9;89.9;39.9;18.5;7.9;;;39.1;57.4;;128.0;23.2;81.2;93.3;118.0;37.9
"19/10/2023 04:00";32.0;22.2;25.7;96.0;62.7;92.4;40.5;18.8;7.9;;;38.8;57.0;;130.0;23.6;81.3;92.4;119.0;37.7
"19/10/2023 05:00";32.3;22.1;26.9;94.7;65.7;89.9;41.5;18.8;7.9;;;39.3;59.5;;129.0;23.2;81.1;91.9;115.0;37.2
"19/10/2023 06:00";38.2;21.8;24.8;93.8;68.3;84.9;40.8;18.5;7.9;;;39.1;59.0;;132.0;23.4;81.2;92.4;117.0;37.1
"19/10/2023 07:00";44.3;21.7;24.2;98.0;69.3;85.7;40.3;18.9;7.9;;;39.2;59.7;;132.0;23.1;81.0;95.9;121.0;36.6
"19/10/2023 08:00";49.2;21.5;26.8;102.0;72.1;89.1;37.7;18.8;8.0;;;38.7;58.8;;132.0;23.3;80.1;97.4;119.0;36.8
"19/10/2023 09:00";41.7;21.4;33.3;99.6;73.9;86.3;37.6;18.8;8.3;;;38.7;57.5;;132.0;23.3;80.7;96.0;118.0;38.5
"19/10/2023 10:00";36.8;21.7;31.1;97.8;72.3;82.9;38.2;18.9;8.1;;;38.9;59.2;;136.0;23.3;80.3;94.1;115.0;37.8
"19/10/2023 11:00";40.6;21.1;26.3;104.0;65.8;82.6;37.4;18.8;8.0;;;38.2;64.6;;139.0;23.0;81.2;93.1;116.0;37.3
"19/10/2023 12:00";43.2;22.6;23.3;108.0;64.7;85.7;41.6;18.9;8.0;;70.6;38.3;63.3;;135.0;22.9;82.6;95.7;114.0;38.4
"19/10/2023 13:00";42.1;25.6;26.2;104.0;66.0;85.7;44.8;19.0;8.0;;82.1;39.3;59.8;;136.0;23.1;83.2;98.3;114.0;45.4
"19/10/2023 14:00";36.1;27.0;25.3;96.2;62.7;85.5;43.1;19.3;7.9;;80.0;40.8;58.8;;135.0;23.2;;97.4;114.0;46.1
"19/10/2023 15:00";32.6;26.5;23.0;92.1;62.7;82.7;41.0;23.0;8.0;;71.2;40.7;56.5;;136.0;23.2;;95.5;114.0;42.4
"19/10/2023 16:00";31.8;27.1;23.3;91.0;62.0;80.7;37.5;23.0;7.9;;68.1;40.3;56.0;;131.0;23.1;;94.6;114.0;39.4
"19/10/2023 17:00";31.6;24.6;23.3;91.3;61.7;80.0;36.9;21.9;7.8;;66.9;39.0;54.8;;130.0;23.0;;92.1;114.0;37.9
"19/10/2023 18:00";30.7;21.7;22.1;91.9;62.1;78.2;36.2;20.0;7.9;;66.2;38.6;55.1;;130.0;23.2;81.3;91.1;115.0;38.3
"19/10/2023 19:00";30.5;21.1;22.2;91.4;61.9;78.0;36.0;18.5;8.0;;67.8;38.6;55.4;;129.0;23.3;80.3;90.2;114.0;37.4
"19/10/2023 20:00";31.3;20.7;22.7;91.3;62.1;77.6;35.2;18.6;8.0;;70.2;39.5;55.5;;130.0;23.4;80.4;91.1;114.0;36.7
"19/10/2023 21:00";31.0;20.9;22.6;92.1;61.8;77.5;35.6;18.2;7.9;;68.3;38.9;54.7;;129.0;23.3;80.3;91.6;112.0;37.2
"19/10/2023 22:00";30.7;20.5;22.1;91.8;61.2;77.5;35.8;18.6;7.9;;67.7;38.6;55.3;;129.0;23.0;80.9;90.5;113.0;37.5
"19/10/2023 23:00";30.7;20.7;22.4;90.6;60.7;76.7;35.3;18.5;7.8;;66.6;38.6;54.9;;129.0;23.0;80.0;91.4;113.0;38.0
"20/10/2023 00:00";30.3;21.0;23.2;91.5;61.1;76.8;35.6;18.6;7.9;;66.4;38.5;55.6;;129.0;23.1;80.2;91.4;112.0;36.5
"20/10/2023 01:00";30.6;20.8;23.4;91.4;61.3;77.5;35.6;19.0;7.9;;66.4;38.8;55.0;;130.0;23.2;80.3;91.1;114.0;36.7
"20/10/2023 02:00";30.6;20.9;23.9;90.9;61.3;77.4;35.3;18.6;7.9;;66.8;38.5;55.2;;130.0;23.2;79.9;91.5;112.0;36.5
"20/10/2023 03:00";31.0;20.7;23.2;91.9;61.0;77.5;35.5;18.4;7.8;;66.5;38.0;54.7;;131.0;23.1;80.4;91.6;113.0;36.4
"20/10/2023 04:00";30.9;20.7;23.6;91.6;60.9;77.8;35.3;18.6;7.8;;66.0;38.0;55.5;;131.0;23.0;80.7;92.4;113.0;36.6
"20/10/2023 05:00";30.5;20.7;23.8;91.8;61.6;77.8;35.5;18.9;7.9;;66.8;38.2;55.4;;132.0;23.1;80.6;93.8;113.0;36.8
"20/10/2023 06:00";30.2;20.5;23.3;91.6;60.9;78.1;35.6;18.9;7.9;;65.9;38.2;55.7;;132.0;23.2;80.4;93.0;113.0;36.6
"20/10/2023 07:00";30.3;20.7;22.7;91.3;61.4;77.4;35.5;19.0;7.8;;66.2;37.9;55.2;;132.0;23.0;79.9;91.9;113.0;36.5
"20/10/2023 08:00";30.7;20.5;23.0;91.2;60.5;77.3;35.5;18.8;7.7;;66.5;37.9;55.3;;130.0;23.2;80.5;92.2;112.0;36.8
"20/10/2023 09:00";30.6;20.6;21.9;91.9;60.8;78.0;35.4;18.2;7.8;;65.9;38.0;55.4;;131.0;23.0;80.5;91.1;113.0;36.7
"20/10/2023 10:00";30.8;20.8;21.6;91.5;60.9;77.4;35.5;18.5;7.9;;66.3;38.1;55.0;;131.0;23.0;81.2;91.8;111.0;36.7
"20/10/2023 11:00";30.4;20.7;21.3;91.6;60.6;78.3;35.8;18.3;7.8;;66.2;38.0;55.2;74.9;132.0;23.1;81.7;90.7;113.0;37.0
"20/10/2023 12:00";30.6;20.6;21.3;91.4;61.6;78.2;35.8;18.7;7.8;;66.2;37.7;55.2;75.7;132.0;22.9;82.3;90.8;112.0;37.2
"20/10/2023 13:00";30.7;20.8;21.0;90.7;61.2;77.6;36.0;18.7;7.9;;66.5;37.6;55.1;75.3;131.0;23.1;81.7;91.2;113.0;37.0
"20/10/2023 14:00";30.8;20.5;22.2;91.9;61.3;78.1;35.9;18.8;7.8;;66.4;37.7;54.7;75.3;129.0;23.1;81.9;90.7;114.0;37.3
"20/10/2023 15:00";30.5;20.8;21.9;91.4;60.8;77.7;35.7;18.8;7.8;;66.4;37.5;55.5;75.3;130.0;23.1;81.3;90.6;115.0;37.1
"20/10/2023 16:00";30.6;20.7;21.6;92.1;61.0;77.8;35.5;18.4;7.8;;66.4;37.7;55.4;75.5;129.0;23.0;81.4;90.2;113.0;36.8
"20/10/2023 17:00";30.4;20.8;21.4;92.7;61.1;78.6;35.9;18.7;7.8;;67.3;37.6;55.3;74.7;129.0;23.2;81.2;90.2;113.0;37.1
"20/10/2023 18:00";30.9;20.9;21.4;92.1;60.9;77.5;35.6;18.6;7.8;;66.4;37.4;55.8;74.9;131.0;23.1;81.5;90.6;113.0;37.1
"20/10/2023 19:00";31.1;20.5;21.4;93.0;61.2;77.9;35.6;18.5;7.8;;66.8;37.5;55.4;;130.0;23.0;81.5;90.5;113.0;37.3
"20/10/2023 20:00";30.6;20.7;21.7;93.1;61.6;77.8;35.8;18.6;7.8;;67.5;37.7;55.5;;129.0;23.2;81.3;89.8;115.0;39.4
"20/10/2023 21:00";30.8;21.0;21.3;92.7;61.6;77.2;36.0;18.4;7.9;;68.1;37.6;55.6;;128.0;23.3;80.9;89.7;113.0;38.2
"20/10/2023 22:00";31.1;20.8;21.5;91.9;62.0;78.2;36.5;18.6;7.8;;68.9;37.4;55.9;;129.0;23.1;80.6;90.3;113.0;37.3
"20/10/2023 23:00";30.8;20.6;21.8;92.3;61.6;78.4;36.7;19.0;7.9;;70.1;37.7;55.7;;127.0;23.1;81.8;90.2;113.0;39.2
"21/10/2023 00:00";31.7;20.8;22.2;93.5;61.8;78.4;36.6;18.8;7.8;;70.1;37.6;56.1;;129.0;23.2;81.7;89.8;114.0;36.9
"21/10/2023 01:00";31.4;21.1;22.2;93.1;62.2;78.1;36.5;19.1;7.8;;71.3;37.9;55.6;;129.0;23.1;79.3;89.6;116.0;36.7
"21/10/2023 02:00";31.7;21.1;22.1;93.2;62.2;78.6;36.6;19.2;7.9;;73.0;37.7;55.6;;128.0;23.2;78.3;89.0;115.0;37.1
"21/10/2023 03:00";31.7;21.2;22.7;92.6;61.8;78.2;36.4;19.1;7.9;;74.7;37.8;55.8;;129.0;23.1;78.6;90.1;117.0;37.0
"21/10/2023 04:00";33.2;20.9;22.5;92.8;62.1;78.2;37.2;18.8;7.9;;75.1;37.6;56.2;;129.0;23.1;78.3;89.2;117.0;37.6
"21/10/2023 05:00";33.7;21.0;22.7;93.2;62.1;79.1;36.8;19.1;7.9;;75.5;37.7;55.6;;129.0;23.1;77.6;90.3;116.0;38.0
"21/10/2023 06:00";33.2;21.2;22.7;93.9;62.0;79.4;37.2;19.2;7.9;;75.4;37.8;55.6;;128.0;23.2;78.3;89.4;116.0;37.5
"21/10/2023 07:00";32.3;21.5;23.0;94.6;62.5;79.5;37.2;19.2;7.9;;76.4;38.1;56.5;;128.0;23.2;78.2;89.1;116.0;38.3
"21/10/2023 08:00";32.3;22.0;23.5;94.9;62.8;80.1;37.7;19.0;7.9;;75.6;37.9;56.2;;129.0;23.2;78.8;89.1;117.0;37.9
"21/10/2023 09:00";33.0;22.5;23.4;92.8;63.0;80.2;37.6;18.7;7.9;;75.3;37.7;56.3;;129.0;23.1;78.9;90.1;116.0;38.2
"21/10/2023 10:00";33.1;22.3;22.7;93.0;63.1;79.5;37.3;19.0;7.9;;74.1;37.6;56.7;;130.0;23.1;79.2;90.1;115.0;38.0
"21/10/2023 11:00";32.4;22.2;22.0;92.3;61.8;78.7;37.2;18.6;7.9;;70.5;37.6;56.3;77.0;131.0;23.1;79.2;90.1;115.0;37.9
"21/10/2023 12:00";31.7;21.5;21.6;93.0;61.9;78.8;36.5;18.7;7.8;;69.1;37.8;56.2;76.2;131.0;23.0;79.7;89.5;114.0;37.7
"21/10/2023 13:00";31.2;21.0;21.5;93.1;62.0;78.3;36.6;18.6;7.8;;68.4;37.7;56.1;76.2;131.0;23.1;78.8;90.1;115.0;37.9
"21/10/2023 14:00";31.2;22.9;22.0;94.7;62.2;79.1;36.4;18.4;7.9;;68.1;37.6;56.5;78.7;132.0;23.1;78.7;90.0;115.0;37.6
"21/10/2023 15:00";31.2;30.7;22.0;94.7;61.4;78.6;36.7;18.7;7.8;;67.3;37.6;56.0;78.2;130.0;23.1;79.8;90.6;114.0;37.1
"21/10/2023 16:00";31.6;27.0;22.8;93.0;61.9;78.3;37.2;18.8;7.8;;67.8;37.8;56.3;76.8;130.0;23.3;79.7;90.0;115.0;37.1
"21/10/2023 17:00";31.0;22.6;22.1;93.6;62.2;78.2;36.8;18.7;7.9;;68.7;37.9;56.1;75.4;130.0;23.0;79.9;90.1;115.0;37.3
"21/10/2023 18:00";31.3;22.7;22.7;92.9;62.2;79.2;36.6;18.6;8.0;;69.6;38.1;56.2;;131.0;23.2;79.4;90.1;115.0;37.5
"21/10/2023 19:00";31.5;22.2;22.5;94.5;62.0;78.6;36.7;18.5;7.9;;70.3;37.9;56.0;;131.0;23.1;79.0;90.1;116.0;37.2
"21/10/2023 20:00";32.2;21.7;22.3;95.2;62.5;79.0;37.0;18.3;7.9;;71.2;38.2;55.7;;130.0;23.0;79.1;89.9;116.0;37.6
"21/10/2023 21:00";32.9;20.9;23.0;94.4;62.3;79.7;37.3;18.7;7.9;;72.1;38.4;56.6;;131.0;23.0;78.7;90.4;117.0;37.3
"21/10/2023 22:00";33.5;21.0;23.3;95.2;62.5;79.6;36.8;18.7;7.8;;73.1;38.9;56.5;;131.0;23.1;78.3;90.2;119.0;37.6
"21/10/2023 23:00";34.3;21.5;23.6;95.9;63.1;80.3;37.6;19.2;7.9;;73.2;38.5;56.1;;132.0;23.1;78.2;91.1;120.0;38.2
"22/10/2023 00:00";37.1;22.0;24.1;95.7;65.2;79.4;37.0;18.9;7.9;;73.2;38.4;56.8;;132.0;22.9;78.6;92.5;122.0;38.1
"22/10/2023 01:00";35.5;22.1;23.8;97.8;65.8;79.8;37.0;18.5;7.9;;74.3;38.5;56.7;;131.0;23.2;78.6;91.4;122.0;38.4
"22/10/2023 02:00";34.9;22.5;24.1;97.9;66.8;80.2;37.7;19.4;7.9;;75.6;38.9;58.9;;130.0;22.9;78.2;92.0;123.0;38.8
"22/10/2023 03:00";34.1;22.8;24.4;98.5;66.4;80.4;37.0;19.7;7.9;;77.1;38.5;57.1;;131.0;23.1;78.3;91.1;124.0;38.6
"22/10/2023 04:00";33.5;22.8;24.6;99.2;66.2;80.8;37.2;21.9;7.9;;76.7;38.7;55.7;;131.0;23.1;78.2;90.3;123.0;39.3
"22/10/2023 05:00";33.9;23.9;25.2;98.0;65.3;80.5;37.5;22.6;7.9;;76.2;38.6;56.3;;134.0;22.9;78.8;90.5;123.0;39.5
"22/10/2023 06:00";34.1;23.8;25.7;96.5;66.3;79.7;37.8;20.9;7.9;;76.5;38.8;55.7;;134.0;23.0;78.5;90.9;125.0;39.5
"22/10/2023 07:00";34.9;24.1;25.6;97.2;65.8;80.9;38.5;22.8;7.8;;78.5;38.7;56.2;;133.0;22.8;78.8;91.1;124.0;41.4
"22/10/2023 08:00";34.6;23.5;24.8;97.2;65.0;80.5;39.1;22.8;7.9;;;38.9;56.7;;133.0;22.9;79.0;91.1;125.0;40.9
"22/10/2023 09:00";34.9;23.2;23.8;95.6;64.8;81.6;39.2;28.2;7.9;;;38.7;56.9;;131.0;23.0;79.9;91.1;125.0;40.0
"22/10/2023 10:00";35.3;22.8;23.1;95.6;65.8;82.6;40.7;32.0;7.9;;;38.9;57.6;77.6;131.0;23.1;79.2;91.4;124.0;40.3
"22/10/2023 11:00";36.7;24.2;23.0;94.7;65.8;80.9;40.4;34.2;7.9;;;39.1;58.2;77.9;130.0;23.0;79.8;92.3;124.0;40.2
"22/10/2023 12:00";37.3;26.8;22.4;94.8;65.3;81.4;40.2;35.0;7.8;;;39.5;58.7;77.2;130.0;22.9;80.2;92.2;124.0;40.1
"22/10/2023 13:00";37.2;34.1;22.4;95.5;63.8;83.0;40.9;35.7;7.8;;;39.2;58.0;76.8;131.0;23.0;81.7;91.3;123.0;39.4
"22/10/2023 14:00";36.1;43.7;22.3;96.4;64.0;83.4;41.4;34.5;7.8;;;39.6;57.6;76.4;131.0;22.8;83.0;92.2;122.0;39.0
"22/10/2023 15:00";34.2;45.4;22.1;96.3;64.3;85.5;41.2;32.2;7.9;;;40.5;57.0;;131.0;22.9;81.4;91.0;121.0;38.2
"22/10/2023 16:00";33.0;33.3;22.1;96.6;64.3;91.2;39.6;24.5;7.9;;;41.0;56.9;;131.0;23.1;81.3;91.8;121.0;38.1
"22/10/2023 17:00";32.4;26.5;22.5;95.3;63.4;87.9;36.8;20.8;7.9;;;40.1;56.4;;132.0;23.2;80.8;92.1;122.0;37.6
"22/10/2023 18:00";32.2;22.9;22.2;94.3;63.6;81.9;36.2;19.9;7.8;;;38.9;55.7;;131.0;23.9;80.1;91.4;122.0;38.4
"22/10/2023 19:00";32.9;21.4;22.4;94.4;63.7;79.2;36.2;19.2;7.8;;;38.6;56.4;;130.0;24.1;79.2;91.1;122.0;37.5
"22/10/2023 20:00";32.7;21.5;22.5;95.0;64.4;78.6;36.2;19.6;7.8;;;38.1;55.9;;130.0;24.0;79.1;90.8;120.0;37.9
"22/10/2023 21:00";32.9;21.4;22.1;95.6;64.4;77.9;35.8;19.2;7.8;;;38.5;56.5;;132.0;23.8;79.5;91.0;120.0;37.7
"22/10/2023 22:00";33.5;21.5;22.2;94.9;64.9;78.7;36.6;19.4;7.8;;;38.6;57.0;;131.0;23.8;79.2;91.8;117.0;37.9
"22/10/2023 23:00";35.0;21.3;22.3;94.9;65.2;78.5;36.5;19.3;7.8;;;38.7;56.7;;131.0;23.7;79.3;91.9;116.0;38.0
"23/10/2023 00:00";35.1;21.5;22.5;95.5;66.2;78.7;36.4;19.2;7.8;;;38.3;58.5;;131.0;23.9;78.7;91.7;127.0;38.0
"23/10/2023 01:00";33.7;21.5;21.8;95.2;78.0;79.0;35.9;19.3;7.8;;;37.7;57.1;;131.0;23.8;79.4;92.1;129.0;39.9
"23/10/2023 02:00";34.4;21.5;22.1;95.0;75.3;78.3;36.4;19.7;7.9;;;37.9;56.7;;132.0;24.0;78.8;92.9;120.0;44.4
"23/10/2023 03:00";35.8;21.8;23.0;94.4;67.4;77.8;37.0;19.9;7.9;;;38.0;56.6;;134.0;24.3;78.4;92.5;117.0;39.6
"23/10/2023 04:00";36.1;22.1;23.5;95.1;65.0;78.7;36.8;19.5;7.9;;;37.9;55.9;;134.0;24.4;78.6;91.7;115.0;37.5
"23/10/2023 05:00";36.5;22.0;25.2;95.8;65.4;78.1;36.9;19.6;7.9;;;37.7;56.4;;133.0;24.0;78.3;91.5;115.0;36.5
"23/10/2023 06:00";36.7;22.2;25.8;97.5;66.0;78.3;36.5;19.5;7.9;;;37.9;56.7;;133.0;24.1;79.5;91.3;116.0;37.5
"23/10/2023 07:00";35.7;22.1;29.0;96.6;67.2;78.2;37.7;19.2;7.9;;;38.0;56.9;;134.0;24.4;79.6;92.1;116.0;37.3
